도,시군,품목,작기,농가명,조사일자,개체번호,초장,엽장,엽폭,줄기굵기
경북,성주,참외,1,6,2020-04-13,2,,7.8,8.1,5.7
경북,성주,참외,1,6,2020-04-13,3,,10.1,9.6,4.4
경북,성주,참외,1,6,2020-04-13,4,,8.1,7.3,3.9
경북,성주,참외,1,6,2020-04-21,1,,8.1,9.1,3.8
경북,성주,참외,1,6,2020-04-21,2,,9.1,9.2,4.3
경북,성주,참외,1,6,2020-04-21,3,,9.1,9.6,4.8
경북,성주,참외,1,6,2020-04-21,4,,7.8,8.5,4.0
경북,성주,참외,1,6,2020-04-28,1,,8.0,8.5,5.3
경북,성주,참외,1,6,2020-04-28,2,,7.0,9.0,4.1
경북,성주,참외,1,6,2020-04-28,3,,10.0,9.5,4.4
경북,성주,참외,1,6,2020-04-28,4,,9.1,8.9,4.6
경북,성주,참외,1,6,2020-05-04,1,,8.3,7.9,5.8
경북,성주,참외,1,6,2020-05-04,2,,8.9,8.7,4.1
경북,성주,참외,1,6,2020-05-04,3,,9.0,8.6,4.7
경북,성주,참외,1,6,2020-05-04,4,,9.1,7.1,4.9
경북,성주,참외,1,6,2020-05-12,1,,8.0,8.4,5.3
경북,성주,참외,1,6,2020-05-12,2,,8.5,10.0,4.7
경북,성주,참외,1,6,2020-05-12,3,,8.7,9.2,3.7
경북,성주,참외,1,6,2020-05-12,4,,8.2,8.6,4.1
경북,성주,참외,1,6,2020-05-19,1,,8.5,10.2,4.3
경북,성주,참외,1,6,2020-05-19,2,,8.0,8.8,4.2
경북,성주,참외,1,6,2020-05-19,3,,8.5,9.5,4.1
경북,성주,참외,1,6,2020-05-19,4,,7.5,8.8,4.5
경북,성주,참외,1,6,2020-05-26,1,,8.4,10.0,4.1
경북,성주,참외,1,6,2020-05-26,2,,8.6,9.7,3.8
경북,성주,참외,1,6,2020-05-26,3,,7.8,9.3,4.2
경북,성주,참외,1,6,2020-05-26,4,,7.5,9.0,3.9
경북,성주,참외,1,6,2020-06-02,1,,7.6,8.5,4.2
경북,성주,참외,1,6,2020-06-02,2,,7.5,8.0,4.1
경북,성주,참외,1,6,2020-06-02,3,,7.0,7.8,3.8
경북,성주,참외,1,6,2020-06-02,4,,7.5,8.4,3.5
경북,성주,참외,1,6,2020-06-09,1,,8.6,9.5,3.4
경북,성주,참외,1,6,2020-06-09,2,,8.4,9.0,3.8
경북,성주,참외,1,6,2020-06-09,3,,8.6,9.6,3.3
경북,성주,참외,1,6,2020-06-09,4,,7.2,8.0,3.2
경북,성주,참외,1,6,2020-06-16,1,,7.8,8.5,3.9
경북,성주,참외,1,6,2020-06-16,2,,7.4,8.3,3.7
경북,성주,참외,1,6,2020-06-16,3,,7.2,8.0,3.8
경북,성주,참외,1,6,2020-06-16,4,,7.4,9.3,2.8
경북,성주,참외,1,6,2020-06-23,1,,7.7,8.5,3.0
경북,성주,참외,1,6,2020-06-23,2,,7.6,9.0,3.9
경북,성주,참외,1,6,2020-06-23,3,,7.0,8.7,3.8
경북,성주,참외,1,6,2020-06-23,4,,7.4,8.8,3.9
경북,성주,참외,1,6,2020-06-30,1,,8.2,8.7,3.2
경북,성주,참외,1,6,2020-06-30,2,,8.5,8.8,3.8
경북,성주,참외,1,6,2020-06-30,3,,7.2,8.0,3.1
경북,성주,참외,1,6,2020-06-30,4,,8.5,9.2,3.9
경북,성주,참외,1,7,2020-02-11,1,60.0,10.5,8.7,
경북,성주,참외,1,7,2020-02-11,2,65.0,11.2,11.7,
경북,성주,참외,1,7,2020-02-11,3,49.0,14.0,13.2,
경북,성주,참외,1,7,2020-02-11,4,55.0,11.7,11.3,
경북,성주,참외,1,7,2020-02-20,1,,10.7,9.0,3.3
경북,성주,참외,1,7,2020-02-20,2,,11.3,12.0,4.0
경북,성주,참외,1,7,2020-02-20,3,,14.1,13.3,4.0
경북,성주,참외,1,7,2020-02-20,4,,11.8,11.7,7.9
경북,성주,참외,1,7,2020-02-25,1,,13.0,11.5,4.2
경북,성주,참외,1,7,2020-02-25,2,,12.5,11.0,4.4
경북,성주,참외,1,7,2020-02-25,3,,11.4,11.0,4.1
경북,성주,참외,1,7,2020-02-25,4,,13.8,11.0,4.8
경북,성주,참외,1,7,2020-03-05,1,,12.0,15.0,7.5
경북,성주,참외,1,7,2020-03-05,2,,9.0,11.0,8.8
경북,성주,참외,1,7,2020-03-05,3,,11.0,13.0,5.2
경북,성주,참외,1,7,2020-03-05,4,,10.5,11.0,5.6
경북,성주,참외,1,7,2020-03-10,1,,17.0,16.0,4.6
경북,성주,참외,1,7,2020-03-10,2,,15.0,13.8,6.1
경북,성주,참외,1,7,2020-03-10,3,,12.2,12.7,7.2
경북,성주,참외,1,7,2020-03-10,4,,14.6,11.0,4.8
경북,성주,참외,1,7,2020-03-19,1,,17.0,16.0,5.9
경북,성주,참외,1,7,2020-03-19,2,,13.9,10.2,4.8
경북,성주,참외,1,7,2020-03-19,3,,12.8,11.2,5.5
경북,성주,참외,1,7,2020-03-19,4,,11.7,11.0,5.4
경북,성주,참외,1,7,2020-04-08,1,,14.1,11.2,6.4
경북,성주,참외,1,7,2020-04-08,2,,14.7,11.9,5.0
경북,성주,참외,1,7,2020-04-08,3,,13.4,12.3,4.9
경북,성주,참외,1,7,2020-04-08,4,,13.5,11.6,5.3
경북,성주,참외,1,7,2020-04-14,1,,13.2,12.8,6.5
경북,성주,참외,1,7,2020-04-14,2,,15.2,13.1,3.8
경북,성주,참외,1,7,2020-04-14,3,,16.8,13.4,4.6
경북,성주,참외,1,7,2020-04-14,4,,14.2,11.7,5.6
경북,성주,참외,1,7,2020-04-22,1,,15.5,12.7,4.1
경북,성주,참외,1,7,2020-04-22,2,,14.6,12.6,7.1
경북,성주,참외,1,7,2020-04-22,3,,14.3,11.1,5.3
경북,성주,참외,1,7,2020-04-22,4,,16.9,14.5,3.5
경북,성주,참외,1,7,2020-04-29,1,,15.1,12.3,3.8
경북,성주,참외,1,7,2020-04-29,2,,13.8,11.8,6.3
경북,성주,참외,1,7,2020-04-29,3,,14.7,11.5,5.5
경북,성주,참외,1,7,2020-04-29,4,,16.1,13.6,4.6
경북,성주,참외,1,7,2020-05-07,1,,11.2,9.1,4.2
경북,성주,참외,1,7,2020-05-07,2,,13.2,11.3,4.1
경북,성주,참외,1,7,2020-05-07,3,,10.3,9.2,4.5
경북,성주,참외,1,7,2020-05-07,4,,16.1,13.6,3.6
경북,성주,참외,1,7,2020-05-13,1,,10.6,8.9,4.4
경북,성주,참외,1,7,2020-05-13,2,,11.6,9.2,4.2
경북,성주,참외,1,7,2020-05-13,3,,13.3,11.0,4.0
경북,성주,참외,1,7,2020-05-13,4,,15.0,11.1,4.5
경북,성주,참외,1,7,2020-05-19,1,,11.5,9.3,4.2
경북,성주,참외,1,7,2020-05-19,2,,12.0,10.0,4.0
경북,성주,참외,1,7,2020-05-19,3,,14.0,12.1,4.8
경북,성주,참외,1,7,2020-05-19,4,,15.1,11.8,4.4
경북,성주,참외,1,7,2020-05-27,1,,10.2,8.7,4.3
경북,성주,참외,1,7,2020-05-27,2,,11.7,11.0,4.4
경북,성주,참외,1,7,2020-05-27,3,,13.5,12.5,3.9
경북,성주,참외,1,7,2020-05-27,4,,14.3,12.0,4.3
경북,성주,참외,1,7,2020-06-01,1,,9.0,9.5,3.7
경북,성주,참외,1,7,2020-06-01,2,,8.4,10.0,3.5
경북,성주,참외,1,7,2020-06-01,3,,9.0,10.4,4.2
경북,성주,참외,1,7,2020-06-01,4,,9.0,9.3,3.8
경북,성주,참외,1,7,2020-06-08,1,,8.0,9.0,3.8
경북,성주,참외,1,7,2020-06-08,2,,9.3,10.5,3.2
경북,성주,참외,1,7,2020-06-08,3,,9.6,10.3,4.1
경북,성주,참외,1,7,2020-06-08,4,,8.5,9.0,3.7
경북,성주,참외,1,7,2020-06-15,1,,8.4,9.3,4.2
경북,성주,참외,1,7,2020-06-15,2,,8.0,8.7,2.9
경북,성주,참외,1,7,2020-06-15,3,,9.3,8.3,2.7
경북,성주,참외,1,7,2020-06-15,4,,10.0,8.4,3.7
경북,성주,참외,1,7,2020-06-22,1,,7.6,8.0,4.2
경북,성주,참외,1,7,2020-06-22,2,,8.5,9.5,3.6
경북,성주,참외,1,7,2020-06-22,3,,7.6,9.5,3.5
경북,성주,참외,1,7,2020-06-22,4,,8.2,8.6,3.4
경북,성주,참외,1,7,2020-06-30,1,,8.3,8.8,4.9
경북,성주,참외,1,7,2020-06-30,2,,8.9,8.9,3.3
경북,성주,참외,1,7,2020-06-30,3,,10.1,8.9,3.4
경북,성주,참외,1,7,2020-06-30,4,,9.6,8.6,3.9
경북,성주,참외,1,7,2020-07-07,1,,7.9,8.0,2.7
경북,성주,참외,1,7,2020-07-07,2,,9.5,9.5,2.6
경북,성주,참외,1,7,2020-07-07,3,,9.5,9.0,2.9
경북,성주,참외,1,7,2020-07-07,4,,9.4,9.0,2.4
경북,성주,참외,1,8,2019-12-16,1,112.0,12.0,11.0,
경북,성주,참외,1,8,2019-12-16,2,132.0,13.5,12.5,
경북,성주,참외,1,8,2019-12-16,3,117.0,9.5,11.0,
경북,성주,참외,1,8,2019-12-16,4,114.0,13.0,13.0,
경북,성주,참외,1,8,2019-12-24,1,118.0,16.5,15.0,3.8
경북,성주,참외,1,8,2019-12-24,2,150.0,18.9,16.0,4.9
경북,성주,참외,1,8,2019-12-24,3,164.0,18.3,15.9,4.87
경북,성주,참외,1,8,2019-12-24,4,144.2,17.7,15.1,3.8
경북,성주,참외,1,8,2020-01-03,1,,14.5,16.2,5.56
경북,성주,참외,1,8,2020-01-03,2,,16.5,17.2,6.08
경북,성주,참외,1,8,2020-01-03,3,,14.5,15.0,5.39
경북,성주,참외,1,8,2020-01-03,4,,14.2,16.1,5.38
경북,성주,참외,1,8,2020-01-07,1,,17.4,15.5,5.13
경북,성주,참외,1,8,2020-01-07,2,,19.8,13.4,7.03
경북,성주,참외,1,8,2020-01-07,3,,11.2,11.3,5.65
경북,성주,참외,1,8,2020-01-07,4,,15.3,15.6,6.54
경북,성주,참외,1,8,2020-01-15,1,,16.3,14.4,5.71
경북,성주,참외,1,8,2020-01-15,2,,21.3,17.1,6.48
경북,성주,참외,1,8,2020-01-15,3,,17.8,14.6,6.07
경북,성주,참외,1,8,2020-01-15,4,,16.8,14.8,5.62
경북,성주,참외,1,8,2020-01-22,1,,13.4,15.4,6.12
경북,성주,참외,1,8,2020-01-22,2,,16.7,18.3,6.1
경북,성주,참외,1,8,2020-01-22,3,,14.9,15.7,6.06
경북,성주,참외,1,8,2020-01-22,4,,10.9,13.0,5.32
경북,성주,참외,1,8,2020-01-29,1,,13.8,15.0,5.94
경북,성주,참외,1,8,2020-01-29,2,,15.2,17.0,5.36
경북,성주,참외,1,8,2020-01-29,3,,15.4,16.2,6.13
경북,성주,참외,1,8,2020-01-29,4,,11.9,12.6,5.64
경북,성주,참외,1,8,2020-02-06,1,,13.6,13.8,5.2
경북,성주,참외,1,8,2020-02-06,2,,14.7,16.3,6.49
경북,성주,참외,1,8,2020-02-06,3,,11.5,14.3,5.8
경북,성주,참외,1,8,2020-02-06,4,,12.9,14.0,3.81
경북,성주,참외,1,8,2020-02-13,1,,15.0,17.3,4.53
경북,성주,참외,1,8,2020-02-13,2,,16.3,17.5,4.23
경북,성주,참외,1,8,2020-02-13,3,,11.8,14.3,6.05
경북,성주,참외,1,8,2020-02-13,4,,13.2,15.0,4.15
경북,성주,참외,1,8,2020-02-20,1,,10.7,12.3,3.68
경북,성주,참외,1,8,2020-02-20,2,,16.3,15.2,4.53
경북,성주,참외,1,8,2020-02-20,3,,12.4,15.0,5.05
경북,성주,참외,1,8,2020-02-20,4,,12.3,13.1,5.01
경북,성주,참외,1,8,2020-02-25,1,,10.2,11.0,4.49
경북,성주,참외,1,8,2020-02-25,2,,9.7,10.2,4.43
경북,성주,참외,1,8,2020-02-25,3,,9.0,10.0,5.6
경북,성주,참외,1,8,2020-02-25,4,,9.2,10.2,4.92
경북,성주,참외,1,8,2020-03-05,1,,10.0,9.4,5.2
경북,성주,참외,1,8,2020-03-05,2,,9.0,9.0,3.5
경북,성주,참외,1,8,2020-03-05,3,,8.4,8.0,5.8
경북,성주,참외,1,8,2020-03-05,4,,8.2,8.5,5.8
경북,성주,참외,1,8,2020-03-12,1,,11.5,11.8,6.26
경북,성주,참외,1,8,2020-03-12,2,,12.0,12.9,6.85
경북,성주,참외,1,8,2020-03-12,3,,10.7,11.2,5.64
경북,성주,참외,1,8,2020-03-12,4,,13.7,13.2,7.11
경북,성주,참외,1,8,2020-03-19,1,,10.0,10.4,5.9
경북,성주,참외,1,8,2020-03-19,2,,11.7,10.9,5.7
경북,성주,참외,1,8,2020-03-19,3,,12.2,12.5,5.7
경북,성주,참외,1,8,2020-03-19,4,,11.2,13.0,6.2
경북,성주,참외,1,8,2020-04-07,1,,11.5,10.8,5.4
경북,성주,참외,1,8,2020-04-07,2,,10.6,10.2,7.6
경북,성주,참외,1,8,2020-04-07,3,,9.7,9.9,5.5
경북,성주,참외,1,8,2020-04-07,4,,10.6,9.9,5.5
경북,성주,참외,1,8,2020-04-14,1,,12.0,13.2,5.5
경북,성주,참외,1,8,2020-04-14,2,,10.9,10.6,6.2
경북,성주,참외,1,8,2020-04-14,3,,9.5,9.2,5.0
경북,성주,참외,1,8,2020-04-14,4,,10.7,10.3,5.2
경북,성주,참외,1,8,2020-04-21,1,,10.3,10.5,6.0
경북,성주,참외,1,8,2020-04-21,2,,11.0,10.0,4.8
경북,성주,참외,1,8,2020-04-21,3,,9.6,9.5,5.2
경북,성주,참외,1,8,2020-04-21,4,,10.4,10.0,4.4
경북,성주,참외,1,8,2020-04-28,1,,10.6,11.5,4.9
경북,성주,참외,1,8,2020-04-28,2,,10.8,10.0,5.0
경북,성주,참외,1,8,2020-04-28,3,,10.0,9.8,5.1
경북,성주,참외,1,8,2020-04-28,4,,10.8,10.5,3.9
경북,성주,참외,1,8,2020-05-06,1,,12.1,11.5,4.1
경북,성주,참외,1,8,2020-05-06,2,,10.5,10.3,5.0
경북,성주,참외,1,8,2020-05-06,3,,9.5,10.2,5.4
경북,성주,참외,1,8,2020-05-06,4,,10.1,11.3,4.3
경북,성주,참외,1,8,2020-05-12,1,,9.5,9.8,3.7
경북,성주,참외,1,8,2020-05-12,2,,7.4,8.0,4.7
경북,성주,참외,1,8,2020-05-12,3,,7.6,8.1,4.0
경북,성주,참외,1,8,2020-05-12,4,,7.0,7.8,5.2
경북,성주,참외,1,8,2020-05-19,1,,7.9,9.0,3.7
경북,성주,참외,1,8,2020-05-19,2,,8.1,9.1,3.8
경북,성주,참외,1,8,2020-05-19,3,,8.3,9.4,4.0
경북,성주,참외,1,8,2020-05-19,4,,8.3,9.3,3.9
경북,성주,참외,1,8,2020-05-26,1,,7.5,7.7,4.2
경북,성주,참외,1,8,2020-05-26,2,,8.5,9.4,4.3
경북,성주,참외,1,8,2020-05-26,3,,7.5,8.0,3.7
경북,성주,참외,1,8,2020-05-26,4,,7.7,8.0,3.4
경북,성주,참외,1,8,2020-06-02,1,,9.3,10.2,4.0
경북,성주,참외,1,8,2020-06-02,2,,8.0,9.1,4.1
경북,성주,참외,1,8,2020-06-02,3,,9.0,9.4,3.9
경북,성주,참외,1,8,2020-06-02,4,,8.3,9.5,3.8
경북,성주,참외,1,8,2020-06-09,1,,7.5,8.0,4.0
경북,성주,참외,1,8,2020-06-09,2,,9.0,9.1,4.0
경북,성주,참외,1,8,2020-06-09,3,,8.5,8.5,4.2
경북,성주,참외,1,8,2020-06-09,4,,8.6,8.7,3.8
경북,성주,참외,1,8,2020-06-16,1,,7.5,8.0,3.5
경북,성주,참외,1,8,2020-06-16,2,,8.5,9.0,3.6
경북,성주,참외,1,8,2020-06-16,3,,8.4,8.5,3.9
경북,성주,참외,1,8,2020-06-16,4,,8.1,8.0,3.9
경북,성주,참외,1,8,2020-06-23,1,,7.6,8.4,4.5
경북,성주,참외,1,8,2020-06-23,2,,7.2,9.0,4.6
경북,성주,참외,1,8,2020-06-23,3,,6.8,7.4,4.1
경북,성주,참외,1,8,2020-06-23,4,,7.0,9.0,4.0
경북,성주,참외,1,8,2020-06-30,1,,6.0,7.5,4.1
경북,성주,참외,1,8,2020-06-30,2,,5.7,6.3,3.8
경북,성주,참외,1,8,2020-06-30,3,,5.4,7.0,4.1
경북,성주,참외,1,8,2020-06-30,4,,6.6,7.6,3.7
경북,성주,참외,1,8,2020-07-07,1,,6.4,7.3,3.9
경북,성주,참외,1,8,2020-07-07,2,,6.3,7.5,3.8
경북,성주,참외,1,8,2020-07-07,3,,7.0,7.7,4.0
경북,성주,참외,1,8,2020-07-07,4,,8.0,7.5,4.1
경북,성주,참외,1,8,2020-07-14,1,,7.1,7.7,3.6
경북,성주,참외,1,8,2020-07-14,2,,8.0,7.8,3.8
경북,성주,참외,1,8,2020-07-14,3,,7.2,8.0,4.0
경북,성주,참외,1,8,2020-07-14,4,,6.9,7.0,3.7
경북,성주,참외,1,8,2020-07-21,1,,7.0,7.3,3.6
경북,성주,참외,1,8,2020-07-21,2,,7.2,7.6,3.7
경북,성주,참외,1,8,2020-07-21,3,,7.1,8.0,3.5
경북,성주,참외,1,8,2020-07-21,4,,8.4,8.5,3.8
경북,성주,참외,1,8,2020-07-28,1,,9.0,9.4,3.4
경북,성주,참외,1,8,2020-07-28,2,,8.6,9.4,3.8
경북,성주,참외,1,8,2020-07-28,3,,8.5,10.2,3.7
경북,성주,참외,1,8,2020-07-28,4,,7.6,8.3,4.0
경북,성주,참외,1,8,2020-08-04,1,,7.5,8.5,3.6
경북,성주,참외,1,8,2020-08-04,2,,7.1,8.0,3.5
경북,성주,참외,1,8,2020-08-04,3,,8.4,9.0,3.8
경북,성주,참외,1,8,2020-08-04,4,,8.4,8.8,3.7
경북,성주,참외,1,9,2019-12-09,1,108.0,11.0,12.0,
경북,성주,참외,1,9,2019-12-09,2,96.0,9.0,10.0,
경북,성주,참외,1,9,2019-12-09,3,82.0,11.0,10.5,
경북,성주,참외,1,9,2019-12-09,4,100.0,8.0,12.5,
경북,성주,참외,1,9,2019-12-17,1,120.0,13.0,14.3,
경북,성주,참외,1,9,2019-12-17,2,156.0,14.7,13.7,
경북,성주,참외,1,9,2019-12-17,3,122.0,11.0,9.0,
경북,성주,참외,1,9,2019-12-17,4,140.0,12.0,15.0,
경북,성주,참외,1,9,2019-12-24,1,186.0,16.5,13.5,
경북,성주,참외,1,9,2019-12-24,2,165.0,15.0,13.0,
경북,성주,참외,1,9,2019-12-24,3,181.0,14.8,14.0,
경북,성주,참외,1,9,2019-12-24,4,178.0,14.5,16.0,
경북,성주,참외,1,9,2020-01-03,1,191.0,15.3,12.5,5.26
경북,성주,참외,1,9,2020-01-03,2,212.0,13.7,13.4,4.86
경북,성주,참외,1,9,2020-01-03,3,215.0,15.5,10.4,5.81
경북,성주,참외,1,9,2020-01-03,4,219.0,17.0,16.5,5.01
경북,성주,참외,1,9,2020-01-07,1,,16.5,14.5,5.47
경북,성주,참외,1,9,2020-01-07,2,,16.0,15.0,6.44
경북,성주,참외,1,9,2020-01-07,3,,17.5,14.5,5.85
경북,성주,참외,1,9,2020-01-07,4,,15.5,13.0,5.94
경북,성주,참외,1,9,2020-01-14,1,,14.8,12.3,5.12
경북,성주,참외,1,9,2020-01-14,2,,17.8,14.4,5.18
경북,성주,참외,1,9,2020-01-14,3,,17.2,15.3,5.33
경북,성주,참외,1,9,2020-01-14,4,,16.2,14.8,5.23
경북,성주,참외,1,9,2020-01-21,1,,16.9,14.2,5.61
경북,성주,참외,1,9,2020-01-21,2,,16.9,15.6,5.62
경북,성주,참외,1,9,2020-01-21,3,,18.0,13.9,5.34
경북,성주,참외,1,9,2020-01-21,4,,15.8,15.1,5.59
경북,성주,참외,1,9,2020-01-28,1,,16.5,14.8,5.96
경북,성주,참외,1,9,2020-01-28,2,,16.3,15.0,6.75
경북,성주,참외,1,9,2020-01-28,3,,17.2,14.2,6.22
경북,성주,참외,1,9,2020-01-28,4,,15.0,14.7,5.36
경북,성주,참외,1,9,2020-02-04,1,,16.1,14.9,5.06
경북,성주,참외,1,9,2020-02-04,2,,14.0,11.9,3.86
경북,성주,참외,1,9,2020-02-04,3,,13.4,12.9,4.96
경북,성주,참외,1,9,2020-02-04,4,,14.1,11.1,4.33
경북,성주,참외,1,9,2020-02-11,1,,11.2,10.6,3.86
경북,성주,참외,1,9,2020-02-11,2,,9.7,8.3,4.55
경북,성주,참외,1,9,2020-02-11,3,,11.6,11.1,3.41
경북,성주,참외,1,9,2020-02-11,4,,11.0,9.5,3.89
경북,성주,참외,1,9,2020-02-18,1,,11.2,10.4,5.48
경북,성주,참외,1,9,2020-02-18,2,,9.6,8.4,4.95
경북,성주,참외,1,9,2020-02-18,3,,10.6,9.9,5.3
경북,성주,참외,1,9,2020-02-18,4,,10.1,9.0,3.86
경북,성주,참외,1,9,2020-02-26,1,,11.1,10.9,5.19
경북,성주,참외,1,9,2020-02-26,2,,12.0,11.6,5.62
경북,성주,참외,1,9,2020-02-26,3,,13.0,12.3,5.14
경북,성주,참외,1,9,2020-02-26,4,,8.9,7.9,5.1
경북,성주,참외,1,9,2020-03-03,1,,11.2,10.0,5.25
경북,성주,참외,1,9,2020-03-03,2,,12.4,12.0,6.2
경북,성주,참외,1,9,2020-03-03,3,,12.9,12.6,5.46
경북,성주,참외,1,9,2020-03-03,4,,8.4,8.0,5.41
경북,성주,참외,1,9,2020-03-10,1,,10.0,9.1,5.72
경북,성주,참외,1,9,2020-03-10,2,,13.6,13.1,6.55
경북,성주,참외,1,9,2020-03-10,3,,14.0,12.5,5.49
경북,성주,참외,1,9,2020-03-10,4,,10.6,10.3,5.01
경북,성주,참외,1,9,2020-03-17,1,,10.2,9.4,5.1
경북,성주,참외,1,9,2020-03-17,2,,13.2,12.2,5.3
경북,성주,참외,1,9,2020-03-17,3,,11.9,10.1,6.1
경북,성주,참외,1,9,2020-03-17,4,,12.0,11.8,6.0
경북,성주,참외,1,9,2020-04-07,1,,8.5,9.0,5.3
경북,성주,참외,1,9,2020-04-07,2,,10.2,11.5,4.8
경북,성주,참외,1,9,2020-04-07,3,,9.2,9.6,4.2
경북,성주,참외,1,9,2020-04-07,4,,7.7,9.3,4.3
경북,성주,참외,1,9,2020-04-13,1,,9.9,9.7,6.4
경북,성주,참외,1,9,2020-04-13,2,,11.5,11.2,4.7
경북,성주,참외,1,9,2020-04-13,3,,10.0,8.9,5.0
경북,성주,참외,1,9,2020-04-13,4,,9.8,9.4,4.3
경북,성주,참외,1,9,2020-04-21,1,,10.0,9.2,5.5
경북,성주,참외,1,9,2020-04-21,2,,8.9,9.4,4.2
경북,성주,참외,1,9,2020-04-21,3,,10.0,9.2,3.1
경북,성주,참외,1,9,2020-04-21,4,,10.0,9.3,3.6
경북,성주,참외,1,9,2020-04-28,1,,10.7,10.4,4.3
경북,성주,참외,1,9,2020-04-28,2,,8.9,8.2,5.5
경북,성주,참외,1,9,2020-04-28,3,,10.8,10.2,4.3
경북,성주,참외,1,9,2020-04-28,4,,10.6,10.2,3.9
경북,성주,참외,1,9,2020-05-06,1,,9.0,9.3,4.7
경북,성주,참외,1,9,2020-05-06,2,,9.2,8.0,3.9
경북,성주,참외,1,9,2020-05-06,3,,9.4,8.7,4.8
경북,성주,참외,1,9,2020-05-06,4,,8.5,9.0,5.3
경북,성주,참외,1,9,2020-05-13,1,,10.0,10.5,4.0
경북,성주,참외,1,9,2020-05-13,2,,8.3,10.0,4.6
경북,성주,참외,1,9,2020-05-13,3,,8.9,10.3,3.0
경북,성주,참외,1,9,2020-05-13,4,,8.2,9.6,4.1
경북,성주,참외,1,9,2020-05-20,1,,8.2,9.5,4.2
경북,성주,참외,1,9,2020-05-20,2,,8.0,8.5,3.4
경북,성주,참외,1,9,2020-05-20,3,,7.5,8.3,4.3
경북,성주,참외,1,9,2020-05-20,4,,7.3,7.8,4.0
경북,성주,참외,1,9,2020-05-27,1,,8.6,9.0,4.3
경북,성주,참외,1,9,2020-05-27,2,,8.0,9.2,4.3
경북,성주,참외,1,9,2020-05-27,3,,8.0,10.0,4.3
경북,성주,참외,1,9,2020-05-27,4,,8.4,10.0,5.1
경북,성주,참외,1,9,2020-06-03,1,,8.5,9.3,3.9
경북,성주,참외,1,9,2020-06-03,2,,8.0,9.4,4.1
경북,성주,참외,1,9,2020-06-03,3,,8.6,9.5,4.1
경북,성주,참외,1,9,2020-06-03,4,,7.5,9.0,3.7
경북,성주,참외,1,9,2020-06-10,1,,9.0,10.0,3.5
경북,성주,참외,1,9,2020-06-10,2,,9.2,10.1,3.7
경북,성주,참외,1,9,2020-06-10,3,,8.8,9.6,3.1
경북,성주,참외,1,9,2020-06-10,4,,8.5,10.1,3.5
경북,성주,참외,1,9,2020-06-17,1,,8.5,9.2,3.5
경북,성주,참외,1,9,2020-06-17,2,,8.5,9.8,3.7
경북,성주,참외,1,9,2020-06-17,3,,9.6,10.0,4.4
경북,성주,참외,1,9,2020-06-17,4,,8.3,8.6,4.1
경북,성주,참외,1,9,2020-06-24,1,,7.5,8.0,4.6
경북,성주,참외,1,9,2020-06-24,2,,7.0,7.5,3.2
경북,성주,참외,1,9,2020-06-24,3,,8.0,9.0,3.9
경북,성주,참외,1,9,2020-06-24,4,,7.5,8.8,3.3
경북,성주,참외,1,9,2020-07-01,1,,6.9,7.0,4.5
경북,성주,참외,1,9,2020-07-01,2,,8.5,8.0,3.5
경북,성주,참외,1,9,2020-07-01,3,,8.4,9.0,4.0
경북,성주,참외,1,9,2020-07-01,4,,9.0,8.8,3.6
경북,성주,참외,1,10,2020-01-03,1,50.0,8.6,8.5,
경북,성주,참외,1,10,2020-01-03,2,63.0,7.5,6.5,
경북,성주,참외,1,10,2020-01-03,3,41.0,7.5,7.8,
경북,성주,참외,1,10,2020-01-03,4,21.0,6.0,7.9,
경북,성주,참외,1,10,2020-01-07,1,60.0,7.0,6.5,
경북,성주,참외,1,10,2020-01-07,2,64.0,7.5,8.2,
경북,성주,참외,1,10,2020-01-07,3,39.0,8.5,8.0,
경북,성주,참외,1,10,2020-01-07,4,20.0,6.6,6.7,
경북,성주,참외,1,10,2020-01-14,1,65.0,10.0,9.8,
경북,성주,참외,1,10,2020-01-14,2,50.0,11.8,10.3,
경북,성주,참외,1,10,2020-01-14,3,60.0,10.5,10.7,
경북,성주,참외,1,10,2020-01-14,4,36.0,7.0,7.5,
경북,성주,참외,1,10,2020-01-21,1,87.0,11.2,11.0,
경북,성주,참외,1,10,2020-01-21,2,80.0,11.9,12.0,
경북,성주,참외,1,10,2020-01-21,3,44.0,13.0,12.5,
경북,성주,참외,1,10,2020-01-21,4,53.0,7.8,7.5,
경북,성주,참외,1,10,2020-01-28,1,,11.3,11.5,
경북,성주,참외,1,10,2020-01-28,2,,12.0,12.2,
경북,성주,참외,1,10,2020-01-28,3,,13.5,13.4,
경북,성주,참외,1,10,2020-01-28,4,,11.8,10.2,
경북,성주,참외,1,10,2020-02-04,1,,12.0,11.7,5.8
경북,성주,참외,1,10,2020-02-04,2,,12.5,13.0,4.3
경북,성주,참외,1,10,2020-02-04,3,,13.5,13.7,4.4
경북,성주,참외,1,10,2020-02-04,4,,11.8,12.0,0.0
경북,성주,참외,1,10,2020-02-11,1,,12.0,11.9,5.0
경북,성주,참외,1,10,2020-02-11,2,,13.1,13.0,5.2
경북,성주,참외,1,10,2020-02-11,3,,14.1,13.8,6.3
경북,성주,참외,1,10,2020-02-11,4,,13.0,12.1,4.0
경북,성주,참외,1,10,2020-02-18,1,,13.0,11.9,5.1
경북,성주,참외,1,10,2020-02-18,2,,13.5,13.0,5.9
경북,성주,참외,1,10,2020-02-18,3,,15.3,14.2,6.7
